"","Cohort","Feature","Seed","AUC","MeanAUC","Kingdoms"
"1348","2019_WirbelJ","Lachnoclostridium_sp_YL32","26","44.74",50.69,"fungi"
"1349","2019_WirbelJ","Clostridium_saccharolyticum","40","71.39",55.96,"fungi"
"1350","2019_WirbelJ","Clostridium_clostridioforme","29","39.39",49.46,"fungi"
"1351","2019_WirbelJ","Lachnoclostridium_phocaeense","44","62.12",55.98,"fungi"
"1352","2019_WirbelJ","Clostridium_scindens","10","46.7",49.05,"fungi"
"1353","2019_WirbelJ","Clostridium_bolteae","51","68.36",55.67,"fungi"
"1354","2019_WirbelJ","Roseburia_intestinalis","98","63.37",53.6,"fungi"
"1355","2019_WirbelJ","Roseburia_hominis","64","72.28",55.97,"fungi"
"1356","2019_WirbelJ","Blautia_coccoides","19","46.79",52.92,"fungi"
"1357","2019_WirbelJ","Blautia_sp_YL58","31","49.82",53.76,"fungi"
"1358","2019_WirbelJ","Blautia_hansenii","28","53.21",55.25,"fungi"
"1359","2019_WirbelJ","Blautia_sp_N6H1_15","58","61.5",51.65,"fungi"
"1360","2019_WirbelJ","Blautia_producta","70","48.04",49.7,"fungi"
"1361","2019_WirbelJ","Ruminococcus_gnavus","8","53.65",51.73,"fungi"
"1362","2019_WirbelJ","Blautia_sp_SC05B48","93","50",57.04,"fungi"
"1363","2019_WirbelJ","Anaerostipes_caccae","82","48.22",51.85,"fungi"
"1364","2019_WirbelJ","Anaerostipes_rhamnosivorans","46","44.3",56.32,"fungi"
"1365","2019_WirbelJ","Anaerostipes_hadrus","28","55.97",56.09,"fungi"
"1366","2019_Yachida","Cloacibacillus_porcorum","27","54.53",52.49,"fungi"
"1367","2019_Yachida","Fusobacterium_necrophorum","93","58.36",56.95,"fungi"
"1368","2019_Yachida","Fusobacterium_periodonticum","7","53",57.95,"fungi"
"1369","2019_Yachida","Fusobacterium_mortiferum","45","50.03",51.11,"fungi"
"1370","2019_Yachida","Fusobacterium_varium","88","54.71",52.65,"fungi"
"1371","2019_Yachida","Fusobacterium_ulcerans","50","49.73",56.76,"fungi"
"1372","2019_Yachida","Fusobacterium_nucleatum","5","65.07",65.08,"fungi"
"1373","2019_Yachida","Brachyspira_pilosicoli","6","52.41",52.92,"fungi"
"1374","2019_Yachida","Akkermansia_muciniphila","60","54.65",56.42,"fungi"
"1375","2019_Yachida","Campylobacter_jejuni","24","55.99",51.92,"fungi"
"1376","2019_Yachida","Campylobacter_coli","15","47.8",54.85,"fungi"
"1377","2019_Yachida","Desulfovibrio_fairfieldensis","61","47.2",51.39,"fungi"
"1378","2019_Yachida","Desulfovibrio_desulfuricans","50","52.1",54,"fungi"
"1379","2019_Yachida","Desulfovibrio_piger","77","49.6",53.33,"fungi"
"1380","2019_Yachida","Sutterella_sp_KGMB03119","8","48.74",57.55,"fungi"
"1381","2019_Yachida","Sutterella_megalosphaeroides","21","52.95",54.34,"fungi"
"1382","2019_Yachida","Oxalobacter_formigenes","3","50.63",53.19,"fungi"
"1383","2019_Yachida","Ralstonia_pickettii","57","48.95",50.23,"fungi"
"1384","2019_Yachida","Burkholderia_dolosa","25","53.27",52.65,"fungi"
"1385","2019_Yachida","Photobacterium_damselae","60","54.57",55.77,"fungi"
"1386","2019_Yachida","Haemophilus_parainfluenzae","20","54.03",59.19,"fungi"
"1387","2019_Yachida","Succinivibrio_dextrinosolvens","55","50.46",52.14,"fungi"
"1388","2019_Yachida","Aeromonas_hydrophila","95","54.93",56.02,"fungi"
"1389","2019_Yachida","Aeromonas_veronii","28","50.99",51.11,"fungi"
"1390","2019_Yachida","Aeromonas_salmonicida","5","51.78",56.77,"fungi"
"1391","2019_Yachida","Acinetobacter_johnsonii","32","51.16",49.64,"fungi"
"1392","2019_Yachida","Pseudomonas_aeruginosa","53","48.06",51.93,"fungi"
"1393","2019_Yachida","Hafnia_alvei","65","52.7",53.25,"fungi"
"1394","2019_Yachida","Raoultella_planticola","12","47.04",52.37,"fungi"
"1395","2019_Yachida","Raoultella_ornithinolytica","10","51.84",50.34,"fungi"
"1396","2019_Yachida","Kosakonia_cowanii","25","46.28",48.94,"fungi"
"1397","2019_Yachida","Shigella_sp_PAMC_28760","55","57.64",66.32,"fungi"
"1398","2019_Yachida","Shigella_sonnei","26","56.43",53.04,"fungi"
"1399","2019_Yachida","Shigella_flexneri","8","49.52",51.38,"fungi"
"1400","2019_Yachida","Citrobacter_sp_TSA_1","8","54.01",53.89,"fungi"
"1401","2019_Yachida","Citrobacter_koseri","72","53.28",52.12,"fungi"
"1402","2019_Yachida","Citrobacter_braakii","20","50.53",54.46,"fungi"
"1403","2019_Yachida","Citrobacter_freundii_complex_sp_CFNIH3","29","55.23",54.07,"fungi"
"1404","2019_Yachida","Citrobacter_portucalensis","24","48.23",49.49,"fungi"
"1405","2019_Yachida","Citrobacter_freundii","84","46.74",49.5,"fungi"
"1406","2019_Yachida","Enterobacter_cloacae_complex_sp_ECNIH7","55","52.72",51.83,"fungi"
"1407","2019_Yachida","Enterobacter_kobei","22","54.12",53.47,"fungi"
"1408","2019_Yachida","Enterobacter_roggenkampii","56","51.54",56.62,"fungi"
"1409","2019_Yachida","Enterobacter_hormaechei","71","49.81",51.87,"fungi"
"1410","2019_Yachida","Enterobacter_ludwigii","60","46.18",52.43,"fungi"
"1411","2019_Yachida","Enterobacter_asburiae","79","53.36",55.78,"fungi"
"1412","2019_Yachida","Enterobacter_cloacae","48","54.51",56.17,"fungi"
"1413","2019_Yachida","Klebsiella_grimontii","43","54.08",53.83,"fungi"
"1414","2019_Yachida","Klebsiella_michiganensis","85","53.01",56.52,"fungi"
"1415","2019_Yachida","Klebsiella_variicola","17","47.24",49.62,"fungi"
"1416","2019_Yachida","Klebsiella_quasipneumoniae","74","53.89",52.78,"fungi"
"1417","2019_Yachida","Klebsiella_aerogenes","91","56.22",50.51,"fungi"
"1418","2019_Yachida","Klebsiella_pneumoniae","71","43.77",49.4,"fungi"
"1419","2019_Yachida","Klebsiella_oxytoca","76","51.35",54.23,"fungi"
"1420","2019_Yachida","Salmonella_enterica","25","53.44",51.35,"fungi"
"1421","2019_Yachida","Escherichia_coli","79","45.21",51.29,"fungi"
"1422","2019_Yachida","Ornithobacterium_rhinotracheale","47","48.17",55.02,"fungi"
"1423","2019_Yachida","Petrimonas_mucosa","34","51.2",54.03,"fungi"
"1424","2019_Yachida","Porphyromonas_asaccharolytica","57","57",62.34,"fungi"
"1425","2019_Yachida","Porphyromonas_gingivalis","41","50.93",48.76,"fungi"
"1426","2019_Yachida","Alloprevotella_sp_E39","56","46.49",45.6,"fungi"
"1427","2019_Yachida","Paraprevotella_xylaniphila","33","50.13",49.94,"fungi"
"1428","2019_Yachida","Prevotella_sp_oral_taxon_299","29","46.37",53.86,"fungi"
"1429","2019_Yachida","Prevotella_scopos","34","52.8",52.04,"fungi"
"1430","2019_Yachida","Prevotella_jejuni","67","49.88",48.99,"fungi"
"1431","2019_Yachida","Prevotella_fusca","69","54.43",57.03,"fungi"
"1432","2019_Yachida","Prevotella_oris","35","53.62",56.45,"fungi"
"1433","2019_Yachida","Prevotella_melaninogenica","19","55.84",53.21,"fungi"
"1434","2019_Yachida","Prevotella_ruminicola","23","47.32",52.43,"fungi"
"1435","2019_Yachida","Prevotella_denticola","18","57.48",58.68,"fungi"
"1436","2019_Yachida","Prevotella_enoeca","80","51.74",53.49,"fungi"
"1437","2019_Yachida","Prevotella_dentalis","23","48.04",48.61,"fungi"
"1438","2019_Yachida","Prevotella_intermedia","47","56.15",52.42,"fungi"
"1439","2019_Yachida","Muribaculum_intestinale","41","53.5",59.72,"fungi"
"1440","2019_Yachida","Muribaculum_sp_TLL_A4","47","51.98",54.67,"fungi"
"1441","2019_Yachida","Duncaniella_sp_H5","65","55.05",53.15,"fungi"
"1442","2019_Yachida","Barnesiella_viscericola","38","52",51.38,"fungi"
"1443","2019_Yachida","Tannerella_sp_oral_taxon_HOT_286","98","52.16",50.13,"fungi"
"1444","2019_Yachida","Tannerella_forsythia","41","46.85",49.7,"fungi"
"1445","2019_Yachida","Parabacteroides_sp_CT06","8","50.87",52.98,"fungi"
"1446","2019_Yachida","Parabacteroides_distasonis","91","58.46",56.4,"fungi"
"1447","2019_Yachida","Butyricimonas_faecalis","30","51.97",59.19,"fungi"
"1448","2019_Yachida","Odoribacter_splanchnicus","95","55.95",54.16,"fungi"
"1449","2019_Yachida","Alistipes_indistinctus","21","54.21",56.26,"fungi"
"1450","2019_Yachida","Alistipes_sp_Marseille_P5997","89","53.24",49.54,"fungi"
"1451","2019_Yachida","Alistipes_sp_5CPEGH6","79","57.54",55.64,"fungi"
"1452","2019_Yachida","Alistipes_finegoldii","14","48.72",52.69,"fungi"
"1453","2019_Yachida","Alistipes_sp_3BBH6","89","55.17",59.87,"fungi"
"1454","2019_Yachida","Alistipes_sp_5CBH24","58","51",52.73,"fungi"
"1455","2019_Yachida","Alistipes_shahii","37","50.12",52.1,"fungi"
"1456","2019_Yachida","Bacteroides_coprosuis","28","55.9",51.51,"fungi"
"1457","2019_Yachida","Bacteroides_sp_PHL_2737","41","48.48",50.08,"fungi"
"1458","2019_Yachida","Bacteroides_zoogleoformans","4","54.74",50.29,"fungi"
"1459","2019_Yachida","Bacteroides_heparinolyticus","41","52.09",50.13,"fungi"
"1460","2019_Yachida","Bacteroides_helcogenes","63","52.12",50.58,"fungi"
"1461","2019_Yachida","Bacteroides_intestinalis","13","50.54",56.53,"fungi"
"1462","2019_Yachida","Bacteroides_salanitronis","50","59.56",55.73,"fungi"
"1463","2019_Yachida","Bacteroides_caecimuris","64","51.39",54.43,"fungi"
"1464","2019_Yachida","Bacteroides_xylanisolvens","31","53.94",56.68,"fungi"
"1465","2019_Yachida","Bacteroides_cellulosilyticus","89","50.62",49.32,"fungi"
"1466","2019_Yachida","Bacteroides_caccae","38","51.13",53.48,"fungi"
"1467","2019_Yachida","Bacteroides_thetaiotaomicron","62","50.38",56.63,"fungi"
"1468","2019_Yachida","Bacteroides_fragilis","55","52.23",56.14,"fungi"
"1469","2019_Yachida","Bacteroides_sp_A1C1","56","49.94",53.2,"fungi"
"1470","2019_Yachida","Bacteroides_uniformis","57","51.58",53.8,"fungi"
"1471","2019_Yachida","Bacteroides_dorei","19","56.15",52.77,"fungi"
"1472","2019_Yachida","Bacteroides_ovatus","35","48.97",51.48,"fungi"
"1473","2019_Yachida","Bacteroides_vulgatus","43","49.25",52.07,"fungi"
"1474","2019_Yachida","Collinsella_aerofaciens","44","49.62",50.87,"fungi"
"1475","2019_Yachida","Libanicoccus_massiliensis","98","54.41",56.33,"fungi"
"1476","2019_Yachida","Parolsenella_catena","6","52.12",52.54,"fungi"
"1477","2019_Yachida","Olsenella_umbonata","100","49.43",49.6,"fungi"
"1478","2019_Yachida","Olsenella_sp_GAM18","59","48.81",49.44,"fungi"
"1479","2019_Yachida","Olsenella_sp_Marseille_P2300","89","51.96",48.34,"fungi"
"1480","2019_Yachida","Phoenicibacter_congonensis","59","53.61",54.14,"fungi"
"1481","2019_Yachida","Eggerthella_lenta","36","53.59",56.89,"fungi"
"1482","2019_Yachida","Gordonibacter_pamelaeae","20","49.74",51.19,"fungi"
"1483","2019_Yachida","Gordonibacter_urolithinfaciens","7","48.41",51.87,"fungi"
"1484","2019_Yachida","Adlercreutzia_equolifaciens","85","51.32",52.41,"fungi"
"1485","2019_Yachida","Propionibacterium_freudenreichii","96","48.26",49.7,"fungi"
"1486","2019_Yachida","Schaalia_odontolytica","28","51.13",52.77,"fungi"
"1487","2019_Yachida","Rothia_mucilaginosa","62","54.61",55.6,"fungi"
"1488","2019_Yachida","Bifidobacterium_angulatum","94","48.43",48.73,"fungi"
"1489","2019_Yachida","Bifidobacterium_dentium","68","50.21",56.04,"fungi"
"1490","2019_Yachida","Bifidobacterium_pseudocatenulatum","21","50.25",53.58,"fungi"
"1491","2019_Yachida","Bifidobacterium_animalis","87","43.76",50.21,"fungi"
"1492","2019_Yachida","Bifidobacterium_bifidum","63","54.29",55.38,"fungi"
"1493","2019_Yachida","Bifidobacterium_catenulatum","93","50.59",54.79,"fungi"
"1494","2019_Yachida","Bifidobacterium_adolescentis","61","48.8",55.12,"fungi"
"1495","2019_Yachida","Bifidobacterium_gallinarum","13","53.98",56.64,"fungi"
"1496","2019_Yachida","Bifidobacterium_breve","63","54.39",53.2,"fungi"
"1497","2019_Yachida","Bifidobacterium_longum","92","57.83",59.8,"fungi"
"1498","2019_Yachida","Parvimonas_micra","95","66.53",67.95,"fungi"
"1499","2019_Yachida","Megamonas_hypermegale","71","47.14",52.71,"fungi"
"1500","2019_Yachida","Megamonas_funiformis","92","51.67",55.38,"fungi"
"1501","2019_Yachida","Selenomonas_sputigena","78","51.39",52.94,"fungi"
"1502","2019_Yachida","Selenomonas_ruminantium","7","53.11",49.69,"fungi"
"1503","2019_Yachida","Acidaminococcus_intestini","68","48",55.54,"fungi"
"1504","2019_Yachida","Acidaminococcus_fermentans","80","53.43",55.37,"fungi"
"1505","2019_Yachida","Phascolarctobacterium_faecium","56","49.19",47.7,"fungi"
"1506","2019_Yachida","Dialister_sp_5BBH33","42","58.55",54.74,"fungi"
"1507","2019_Yachida","Dialister_sp_Marseille_P5638","8","51.51",50.98,"fungi"
"1508","2019_Yachida","Dialister_pneumosintes","38","54.15",55.76,"fungi"
"1509","2019_Yachida","Veillonella_dispar","28","50.51",55.38,"fungi"
"1510","2019_Yachida","Veillonella_parvula","91","51.54",52.58,"fungi"
"1511","2019_Yachida","Veillonella_atypica","56","52.21",53.95,"fungi"
"1512","2019_Yachida","Megasphaera_elsdenii","72","52.71",52.05,"fungi"
"1513","2019_Yachida","Megasphaera_stantonii","6","53.19",55.99,"fungi"
"1514","2019_Yachida","Gemella_morbillorum","60","64.05",64.02,"fungi"
"1515","2019_Yachida","Staphylococcus_aureus","89","54.68",52.35,"fungi"
"1516","2019_Yachida","Paenibacillus_polymyxa","95","53.93",52.13,"fungi"
"1517","2019_Yachida","Bacillus_cereus","65","52.74",57.28,"fungi"
"1518","2019_Yachida","Lactobacillus_paragasseri","53","49.85",53.15,"fungi"
"1519","2019_Yachida","Lactobacillus_gasseri","50","52.64",53.71,"fungi"
"1520","2019_Yachida","Lactobacillus_vaginalis","91","56.35",57.18,"fungi"
"1521","2019_Yachida","Lactobacillus_mucosae","98","54.26",57.2,"fungi"
"1522","2019_Yachida","Lactobacillus_crispatus","74","52.46",54.09,"fungi"
"1523","2019_Yachida","Lactobacillus_animalis","26","51.84",53.79,"fungi"
"1524","2019_Yachida","Lactobacillus_fermentum","47","53.48",51.02,"fungi"
"1525","2019_Yachida","Lactobacillus_reuteri","34","47.01",56.62,"fungi"
"1526","2019_Yachida","Lactobacillus_delbrueckii","38","53.36",51.6,"fungi"
"1527","2019_Yachida","Lactobacillus_salivarius","3","54.67",52.92,"fungi"
"1528","2019_Yachida","Lactobacillus_plantarum","41","53.54",54.12,"fungi"
"1529","2019_Yachida","Lactobacillus_paracasei","4","57.66",55.58,"fungi"
"1530","2019_Yachida","Lactobacillus_ruminis","9","51.72",54.84,"fungi"
"1531","2019_Yachida","Enterococcus_hirae","37","49.33",56.54,"fungi"
"1532","2019_Yachida","Enterococcus_durans","32","45.88",53.03,"fungi"
"1533","2019_Yachida","Enterococcus_faecalis","83","53.75",53.41,"fungi"
"1534","2019_Yachida","Enterococcus_saigonensis","8","46.41",54.39,"fungi"
"1535","2019_Yachida","Enterococcus_faecium","86","47.25",50.12,"fungi"
"1536","2019_Yachida","Lactococcus_garvieae","28","51.14",52.56,"fungi"
"1537","2019_Yachida","Lactococcus_lactis","87","57.38",52.59,"fungi"
"1538","2019_Yachida","Streptococcus_sp_HSISS1","42","51.49",51.51,"fungi"
"1539","2019_Yachida","Streptococcus_sp_I_G2","22","51.23",50.41,"fungi"
"1540","2019_Yachida","Streptococcus_sp_I_P16","77","52.88",57.05,"fungi"
"1541","2019_Yachida","Streptococcus_sp_JS71","39","50.45",51.05,"fungi"
"1542","2019_Yachida","Streptococcus_sp_HSISS3","82","53.91",53.74,"fungi"
"1543","2019_Yachida","Streptococcus_gallolyticus","14","50.05",46.26,"fungi"
"1544","2019_Yachida","Streptococcus_sp_HSISS2","96","45.8",52.01,"fungi"
"1545","2019_Yachida","Streptococcus_sp_A12","23","53.96",55.06,"fungi"
"1546","2019_Yachida","Streptococcus_milleri","91","53.29",54.15,"fungi"
"1547","2019_Yachida","Streptococcus_sp_FDAARGOS_192","92","53",56.32,"fungi"
"1548","2019_Yachida","Streptococcus_australis","100","50.25",55.98,"fungi"
"1549","2019_Yachida","Streptococcus_sp_oral_taxon_061","11","56.21",55.02,"fungi"
"1550","2019_Yachida","Streptococcus_vestibularis","50","53.84",50.97,"fungi"
"1551","2019_Yachida","Streptococcus_gordonii","9","56.65",53.95,"fungi"
"1552","2019_Yachida","Streptococcus_mutans","13","46.47",54.36,"fungi"
"1553","2019_Yachida","Streptococcus_equinus","43","49.81",55.41,"fungi"
"1554","2019_Yachida","Streptococcus_mitis","88","56.27",57.62,"fungi"
"1555","2019_Yachida","Streptococcus_sp_HSISM1","56","45.36",47.02,"fungi"
"1556","2019_Yachida","Streptococcus_pneumoniae","65","46.85",51,"fungi"
"1557","2019_Yachida","Streptococcus_oralis","65","48.59",52.32,"fungi"
"1558","2019_Yachida","Streptococcus_parasanguinis","49","58.8",53.57,"fungi"
"1559","2019_Yachida","Streptococcus_thermophilus","28","48.5",52.86,"fungi"
"1560","2019_Yachida","Streptococcus_sanguinis","86","57.53",60.14,"fungi"
"1561","2019_Yachida","Streptococcus_lutetiensis","10","47.96",50.27,"fungi"
"1562","2019_Yachida","Streptococcus_anginosus","5","48.62",52.93,"fungi"
"1563","2019_Yachida","Streptococcus_agalactiae","37","52.33",52.8,"fungi"
"1564","2019_Yachida","Streptococcus_pasteurianus","15","52.97",52.58,"fungi"
"1565","2019_Yachida","Streptococcus_salivarius","74","49.44",55.19,"fungi"
"1566","2019_Yachida","Streptococcus_suis","85","48.93",52.16,"fungi"
"1567","2019_Yachida","Turicibacter_sanguinis","55","58.88",55.32,"fungi"
"1568","2019_Yachida","Turicibacter_sp_H121","76","47.53",49.41,"fungi"
"1569","2019_Yachida","Erysipelotrichaceae_bacterium_SG0102","66","51.2",52.43,"fungi"
"1570","2019_Yachida","Erysipelatoclostridium_ramosum","4","49.48",53.66,"fungi"
"1571","2019_Yachida","Clostridium_innocuum","85","46.25",54.9,"fungi"
"1572","2019_Yachida","Faecalitalea_cylindroides","41","52.82",54.59,"fungi"
"1573","2019_Yachida","Longibaculum_sp_KGMB06250","61","54.37",57.7,"fungi"
"1574","2019_Yachida","Mogibacterium_diversum","31","50.93",53.54,"fungi"
"1575","2019_Yachida","Mageeibacillus_indolicus","55","49.13",55.52,"fungi"
"1576","2019_Yachida","Christensenella_sp_Marseille_P3954","90","53.54",53.76,"fungi"
"1577","2019_Yachida","Christensenella_minuta","74","45.64",53.81,"fungi"
"1578","2019_Yachida","Monoglobus_pectinilyticus","44","51.54",52.49,"fungi"
"1579","2019_Yachida","Intestinimonas_butyriciproducens","51","46.99",50.47,"fungi"
"1580","2019_Yachida","Hungatella_hathewayi","80","55.06",55.93,"fungi"
"1581","2019_Yachida","Mordavella_sp_Marseille_P3756","15","50.82",51.74,"fungi"
"1582","2019_Yachida","Clostridium_beijerinckii","82","56.65",55.49,"fungi"
"1583","2019_Yachida","Clostridium_butyricum","67","48.32",49.72,"fungi"
"1584","2019_Yachida","Clostridium_botulinum","96","48.95",49.85,"fungi"
"1585","2019_Yachida","Clostridium_perfringens","5","49.83",54.26,"fungi"
"1586","2019_Yachida","Clostridium_sp_SY8519","24","49.79",52.76,"fungi"
"1587","2019_Yachida","Eubacterium_callanderi","54","51.28",55.08,"fungi"
"1588","2019_Yachida","Eubacterium_limosum","73","41.64",48.51,"fungi"
"1589","2019_Yachida","Eubacterium_maltosivorans","34","54",55.77,"fungi"
"1590","2019_Yachida","Eubacterium_cellulosolvens","36","51.02",58.01,"fungi"
"1591","2019_Yachida","Eubacterium_eligens","1","57.05",50.52,"fungi"
"1592","2019_Yachida","Filifactor_alocis","76","50.47",52.72,"fungi"
"1593","2019_Yachida","Clostridium_hiranonis","44","49.24",51.84,"fungi"
"1594","2019_Yachida","Romboutsia_ilealis","14","53.9",54.85,"fungi"
"1595","2019_Yachida","Clostridioides_difficile","15","52.66",53.55,"fungi"
"1596","2019_Yachida","Oscillibacter_valericigenes","96","47.7",53.59,"fungi"
"1597","2019_Yachida","Oscillibacter_sp_PEA192","79","48",53.91,"fungi"
"1598","2019_Yachida","Dysosmobacter_welbionis","97","50.21",51.4,"fungi"
"1599","2019_Yachida","Ethanoligenens_harbinense","24","53.04",48.08,"fungi"
"1600","2019_Yachida","Caproiciproducens_sp_NJN_50","78","51.4",53.76,"fungi"
"1601","2019_Yachida","Acutalibacter_muris","83","55.33",54.6,"fungi"
"1602","2019_Yachida","Flavonifractor_plautii","17","50.02",55.34,"fungi"
"1603","2019_Yachida","Ruthenibacterium_lactatiformans","38","52.83",54.12,"fungi"
"1604","2019_Yachida","Ruminococcus_albus","98","55.39",56.61,"fungi"
"1605","2019_Yachida","Ruminococcus_sp_JE7A12","50","51.97",55.72,"fungi"
"1606","2019_Yachida","Ruminococcus_champanellensis","89","49.59",53.57,"fungi"
"1607","2019_Yachida","Ruminococcus_bicirculans","73","49.01",57.95,"fungi"
"1608","2019_Yachida","Faecalibacterium_prausnitzii","88","48.99",48.01,"fungi"
"1609","2019_Yachida","Anaerotignum_propionicum","82","53.8",50.8,"fungi"
"1610","2019_Yachida","Herbinix_luporum","26","55.23",55.24,"fungi"
"1611","2019_Yachida","Anaerocolumna_cellulosilytica","64","50.51",51.33,"fungi"
"1612","2019_Yachida","Lachnoanaerobaculum_umeaense","11","55.03",54.47,"fungi"
"1613","2019_Yachida","Pseudobutyrivibrio_xylanivorans","7","54.82",56.31,"fungi"
"1614","2019_Yachida","Butyrivibrio_hungatei","32","58.54",61.55,"fungi"
"1615","2019_Yachida","Butyrivibrio_proteoclasticus","17","56.42",56.56,"fungi"
"1616","2019_Yachida","Butyrivibrio_fibrisolvens","65","53.62",57.62,"fungi"
"1617","2019_Yachida","Anaerobutyricum_hallii","92","54.7",53.67,"fungi"
"1618","2019_Yachida","Lachnoclostridium_phytofermentans","33","54.92",60,"fungi"
"1619","2019_Yachida","Clostridium_sphenoides","24","45.02",49.81,"fungi"
"1620","2019_Yachida","Clostridium_hylemonae","5","51.88",55.16,"fungi"
"1621","2019_Yachida","Lachnoclostridium_sp_YL32","91","53.04",50.69,"fungi"
"1622","2019_Yachida","Clostridium_saccharolyticum","75","50.15",55.96,"fungi"
"1623","2019_Yachida","Clostridium_clostridioforme","20","49.65",49.46,"fungi"
"1624","2019_Yachida","Lachnoclostridium_phocaeense","13","48.08",55.98,"fungi"
"1625","2019_Yachida","Clostridium_scindens","76","50.7",49.05,"fungi"
"1626","2019_Yachida","Clostridium_bolteae","77","54.64",55.67,"fungi"
"1627","2019_Yachida","Roseburia_intestinalis","39","52.99",53.6,"fungi"
"1628","2019_Yachida","Roseburia_hominis","4","54.66",55.97,"fungi"
"1629","2019_Yachida","Blautia_coccoides","78","51.54",52.92,"fungi"
"1630","2019_Yachida","Blautia_sp_YL58","67","50.17",53.76,"fungi"
"1631","2019_Yachida","Blautia_hansenii","40","54.99",55.25,"fungi"
"1632","2019_Yachida","Blautia_sp_N6H1_15","4","51.61",51.65,"fungi"
"1633","2019_Yachida","Blautia_producta","23","48.07",49.7,"fungi"
"1634","2019_Yachida","Ruminococcus_gnavus","62","48.73",51.73,"fungi"
"1635","2019_Yachida","Blautia_sp_SC05B48","67","54.63",57.04,"fungi"
"1636","2019_Yachida","Anaerostipes_caccae","86","49.56",51.85,"fungi"
"1637","2019_Yachida","Anaerostipes_rhamnosivorans","74","55.36",56.32,"fungi"
"1638","2019_Yachida","Anaerostipes_hadrus","68","57.17",56.09,"fungi"
"1639","2021_JunY_1","Cloacibacillus_porcorum","60","56.85",52.49,"fungi"
"1640","2021_JunY_1","Fusobacterium_necrophorum","60","57.13",56.95,"fungi"
"1641","2021_JunY_1","Fusobacterium_periodonticum","23","57.77",57.95,"fungi"
"1642","2021_JunY_1","Fusobacterium_mortiferum","85","58.56",51.11,"fungi"
"1643","2021_JunY_1","Fusobacterium_varium","95","50.57",52.65,"fungi"
"1644","2021_JunY_1","Fusobacterium_ulcerans","64","65.71",56.76,"fungi"
"1645","2021_JunY_1","Fusobacterium_nucleatum","99","67.44",65.08,"fungi"
"1646","2021_JunY_1","Brachyspira_pilosicoli","84","49.63",52.92,"fungi"
"1647","2021_JunY_1","Akkermansia_muciniphila","55","49.56",56.42,"fungi"
"1648","2021_JunY_1","Campylobacter_jejuni","72","51.69",51.92,"fungi"
"1649","2021_JunY_1","Campylobacter_coli","56","68.71",54.85,"fungi"
"1650","2021_JunY_1","Desulfovibrio_fairfieldensis","36","55.75",51.39,"fungi"
"1651","2021_JunY_1","Desulfovibrio_desulfuricans","68","44.58",54,"fungi"
"1652","2021_JunY_1","Desulfovibrio_piger","75","49.71",53.33,"fungi"
"1653","2021_JunY_1","Sutterella_sp_KGMB03119","53","62.42",57.55,"fungi"
"1654","2021_JunY_1","Sutterella_megalosphaeroides","17","55.16",54.34,"fungi"
"1655","2021_JunY_1","Oxalobacter_formigenes","17","59.15",53.19,"fungi"
"1656","2021_JunY_1","Ralstonia_pickettii","92","55.16",50.23,"fungi"
"1657","2021_JunY_1","Burkholderia_dolosa","12","53.71",52.65,"fungi"
"1658","2021_JunY_1","Photobacterium_damselae","34","62.02",55.77,"fungi"
"1659","2021_JunY_1","Haemophilus_parainfluenzae","22","65.56",59.19,"fungi"
"1660","2021_JunY_1","Succinivibrio_dextrinosolvens","47","67.68",52.14,"fungi"
"1661","2021_JunY_1","Aeromonas_hydrophila","61","49.32",56.02,"fungi"
"1662","2021_JunY_1","Aeromonas_veronii","24","50.24",51.11,"fungi"
"1663","2021_JunY_1","Aeromonas_salmonicida","50","63.76",56.77,"fungi"
"1664","2021_JunY_1","Acinetobacter_johnsonii","42","42.94",49.64,"fungi"
"1665","2021_JunY_1","Pseudomonas_aeruginosa","35","49.65",51.93,"fungi"
"1666","2021_JunY_1","Hafnia_alvei","80","55.05",53.25,"fungi"
"1667","2021_JunY_1","Raoultella_planticola","43","58.8",52.37,"fungi"
"1668","2021_JunY_1","Raoultella_ornithinolytica","85","61.43",50.34,"fungi"
"1669","2021_JunY_1","Kosakonia_cowanii","49","55.55",48.94,"fungi"
"1670","2021_JunY_1","Shigella_sp_PAMC_28760","73","59.63",66.32,"fungi"
"1671","2021_JunY_1","Shigella_sonnei","54","58.67",53.04,"fungi"
"1672","2021_JunY_1","Shigella_flexneri","67","55.86",51.38,"fungi"
"1673","2021_JunY_1","Citrobacter_sp_TSA_1","60","57.13",53.89,"fungi"
"1674","2021_JunY_1","Citrobacter_koseri","68","57.09",52.12,"fungi"
"1675","2021_JunY_1","Citrobacter_braakii","55","57.48",54.46,"fungi"
"1676","2021_JunY_1","Citrobacter_freundii_complex_sp_CFNIH3","63","59.13",54.07,"fungi"
"1677","2021_JunY_1","Citrobacter_portucalensis","69","45.3",49.49,"fungi"
"1678","2021_JunY_1","Citrobacter_freundii","23","48.33",49.5,"fungi"
"1679","2021_JunY_1","Enterobacter_cloacae_complex_sp_ECNIH7","61","57.61",51.83,"fungi"
"1680","2021_JunY_1","Enterobacter_kobei","63","53.64",53.47,"fungi"
"1681","2021_JunY_1","Enterobacter_roggenkampii","6","58.23",56.62,"fungi"
"1682","2021_JunY_1","Enterobacter_hormaechei","76","54.7",51.87,"fungi"
"1683","2021_JunY_1","Enterobacter_ludwigii","3","56.93",52.43,"fungi"
