"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Parvimonas micra","Streptococcus sp. I-P16",0.205428421991254,0.000108466407799934,-0.000830404136849898,0.984855783543095,-3.02065870219611,0.00252225489301194,0.0439279279279279,0.783763472069942,"+/0","Bacteria",3.02065870219611
"Pichia kudriavzevii","Albugo candida",0.330242760657456,2.3768720325279e-10,0.13379811658319,0.00212475172691207,-3.01014046535371,0.00261126896758015,0.0442162162162162,0.783763472069942,"+/+","Eukaryota",3.01014046535371
"Fusobacterium periodonticum","Moniliophthora perniciosa",0.314521407618353,1.78257808514104e-09,0.118623412718812,0.00650573884165473,-2.97946495802073,0.0028875225498744,0.0448288288288288,0.783763472069942,"+/+","Intersect",2.97946495802073
"Streptococcus milleri","Streptococcus sp. FDAARGOS 192",0.410182972475326,1.33226762955019e-15,0.566332179324787,0,2.97808769294239,0.00290052984099194,0.0448288288288288,0.783763472069942,"+/+","Bacteria",2.97808769294239
"Streptococcus sp. I-P16","Streptococcus sp. I-G2",0.98769743572508,0,0.981499506291218,0,-2.96770696769183,0.00300030214160764,0.045009009009009,0.783763472069942,"+/+","Bacteria",2.96770696769183
"Streptococcus sp. JS71","Colletotrichum fioriniae",0.176035317229743,0.000941654853390261,-0.0252575262704459,0.563645412526277,-2.93298184719269,0.00335723520562202,0.0455855855855856,0.783763472069942,"+/0","Intersect",2.93298184719269
"Pneumocystis murina","Hyaloscypha variabilis",-0.0197444735689533,0.712798851251604,0.178195049400924,4.02329322763961e-05,2.88553780628576,0.00390745527643703,0.0469189189189189,0.783763472069942,"0/+","Eukaryota",2.88553780628576
"Streptococcus sp. HSISS2","Choanephora cucurbitarum",0.237335889440365,7.17066522870624e-06,0.0424090197680615,0.332129770183846,-2.88047956791962,0.00397070687809302,0.047027027027027,0.783763472069942,"+/0","Intersect",2.88047956791962
"Anaerostipes hadrus","Longibaculum sp. KGMB06250",0.556248247013184,0,0.403669215711514,0,-2.8782366562917,0.0039990501234104,0.0470990990990991,0.783763472069942,"+/+","Bacteria",2.8782366562917
"Roseburia intestinalis","Clostridium beijerinckii",0.341048162511126,5.55799850587846e-11,0.154982398493792,0.00036498642986893,-2.87357998267852,0.00405848299939475,0.0471711711711712,0.783763472069942,"+/+","Bacteria",2.87357998267852
"Gemella morbillorum","Choanephora cucurbitarum",0.167774678101671,0.00163323722727249,-0.0294560480754909,0.500654515851267,-2.870748279468,0.00409501473393343,0.0472432432432432,0.783763472069942,"+/0","Intersect",2.870748279468
"Anaerostipes hadrus","Aspergillus ochraceoroseus",0.0662405634463379,0.216394495256381,0.259034090736688,1.69956626550061e-09,2.86922466348506,0.00411479411231137,0.0472792792792793,0.783763472069942,"0/+","Intersect",2.86922466348506
"Erysiphe pulchra","Phytophthora capsici",-0.0865133106971585,0.106146957266528,0.110623075230906,0.0111985772714864,2.85583748818758,0.00429234774997143,0.0476036036036036,0.783763472069942,"0/+","Eukaryota",2.85583748818758
"Streptococcus milleri","Trichoderma atroviride",0.208431726993162,8.54118538147208e-05,0.0148167471916427,0.734832942145104,-2.84003808953952,0.00451081474196091,0.0480720720720721,0.783763472069942,"+/0","Intersect",2.84003808953952
"Trichoderma atroviride","Phytopythium vexans",0.261355037990315,7.10542783943779e-07,0.0708945943753787,0.104681472924457,-2.83765672079364,0.00454460301278016,0.0481801801801802,0.783763472069942,"+/0","Eukaryota",2.83765672079364
"Rhizophagus clarus","Edhazardia aedis",0.600754947593213,0,0.460529534751161,0,-2.83471089875078,0.00458671721723307,0.0483963963963964,0.783763472069942,"+/+","Eukaryota",2.83471089875078
"Fusobacterium nucleatum","Phytopythium vexans",0.139799225309543,0.0088208468555071,-0.0542770545514391,0.214386169128261,-2.81604001446629,0.00486196106730528,0.048972972972973,0.783763472069942,"+/0","Intersect",2.81604001446629
"Bifidobacterium angulatum","Colletotrichum fioriniae",0.141387517825496,0.00807361622681313,-0.0524918266435188,0.229867619085653,-2.81358551017613,0.00489923540316384,0.0490810810810811,0.783763472069942,"+/0","Intersect",2.81358551017613
"Pseudocercospora musae","Tuber magnatum",0.304628559396399,5.97216054387673e-09,0.119648275034134,0.00605444116449982,-2.80648716796683,0.00500849072620632,0.0494054054054054,0.783763472069942,"+/+","Eukaryota",2.80648716796683
"Aspergillus ochraceoroseus","Colletotrichum fioriniae",0.139638512473442,0.0088997813301559,-0.0531864908513415,0.223751839283859,-2.7978830009888,0.00514387416737701,0.0497657657657658,0.783763472069942,"+/0","Eukaryota",2.7978830009888
"Clostridium beijerinckii","Streptococcus sp. A12",0.0460041644957441,0.390873339214346,0.234332385327685,5.56485462155365e-08,2.78255647550693,0.00539324778935675,0.0503783783783784,0.783763472069942,"0/+","Bacteria",2.78255647550693
"Streptococcus sp. JS71","Pichia kudriavzevii",0.0444413749073404,0.407185144977148,0.232547383815972,7.05787523980206e-08,2.77790923612917,0.00547098981463059,0.0505225225225225,0.783763472069942,"0/+","Intersect",2.77790923612917
"[Eubacterium] eligens","Streptococcus sp. JS71",-0.0949591632640663,0.0760335176517473,0.0967277669490725,0.0266759052870396,2.77599114648233,0.00550337070637303,0.0506666666666667,0.783763472069942,"0/+","Bacteria",2.77599114648233
"Anaerostipes hadrus","Aspergillus rambellii",0.208197412189616,8.70298357316113e-05,0.0193689736186062,0.657922950743496,-2.77075992066862,0.00559256448252321,0.0507387387387387,0.783763472069942,"+/0","Intersect",2.77075992066862
"Gemella morbillorum","Cordyceps sp. RAO-2017",0.258374389526758,9.58863276334654e-07,0.0728938260073621,0.0952271331141821,-2.76249354098467,0.0057361696708761,0.0510630630630631,0.783763472069942,"+/0","Intersect",2.76249354098467
"Lactococcus garvieae","Adlercreutzia equolifaciens",0.196288041412193,0.00021981290627493,0.00868754096912699,0.842586720237044,-2.74572821244742,0.0060376758955015,0.0516036036036036,0.783763472069942,"+/0","Bacteria",2.74572821244742
"[Eubacterium] eligens","Adlercreutzia equolifaciens",0.208440944650151,8.53487866270264e-05,0.0235177059918631,0.590819877997864,-2.71451070744042,0.00663737546442138,0.0525405405405405,0.783763472069942,"+/0","Bacteria",2.71451070744042
"Streptococcus sp. I-G2","Pichia kudriavzevii",0.0455567960265243,0.395501941938549,0.228797724865867,1.15557722946136e-07,2.7045947602582,0.00683877611010755,0.0529369369369369,0.783763472069942,"0/+","Intersect",2.7045947602582
"Streptococcus anginosus","Trichoderma atroviride",0.174831635206254,0.00102188393689095,-0.0103217218843731,0.813476954729788,-2.69934492000818,0.00694761277823206,0.0532252252252252,0.783763472069942,"+/0","Intersect",2.69934492000818
"Streptococcus sp. I-P16","Streptococcus sp. JS71",0.986629656694679,0,0.980676150135321,0,-2.68032674348835,0.00735503280913547,0.053981981981982,0.783763472069942,"+/+","Bacteria",2.68032674348835
"Clostridium beijerinckii","Rhizophagus clarus",0.353405437501768,9.83346737370994e-12,0.181850275855913,2.76771168554735e-05,-2.67719617735905,0.0074241151284795,0.0541621621621622,0.783763472069942,"+/+","Intersect",2.67719617735905
"Rhizophagus irregularis","Colletotrichum salicis",0.0475603369822631,0.375029621137257,-0.135915047897881,0.00180068214690321,-2.66165136034863,0.00777583718267404,0.0545585585585586,0.783763472069942,"0/-","Eukaryota",2.66165136034863
"[Eubacterium] eligens","Streptococcus sp. I-G2",-0.0896065605054265,0.0941784080039947,0.0934498527244149,0.0322911435234849,2.65029279354217,0.00804220413513016,0.0550990990990991,0.783763472069942,"0/+","Bacteria",2.65029279354217
"Pseudocercospora musae","Albugo candida",0.212251339776725,6.27166902378296e-05,0.0332668572675582,0.446876209646008,-2.63120243045921,0.00850833401789239,0.0558558558558559,0.783763472069942,"+/0","Eukaryota",2.63120243045921
"Lactobacillus ruminis","Bifidobacterium longum",0.221885704018503,2.80706611763826e-05,0.0435907731240862,0.318821157422063,-2.6279048097168,0.00859125529648341,0.055963963963964,0.783763472069942,"+/0","Bacteria",2.6279048097168
"[Candida] arabinofermentans","Choanephora cucurbitarum",0.209282998976194,7.97687261271385e-05,0.0312319781133253,0.475175846122936,-2.61576394145053,0.00890280832504393,0.0565045045045045,0.783763472069942,"+/0","Eukaryota",2.61576394145053
"Porphyromonas asaccharolytica","Erysiphe pulchra",-0.0903892743317182,0.0913273825058407,0.0898470352560724,0.0395986906455084,2.60922934140153,0.00907464012369458,0.056972972972973,0.783763472069942,"0/+","Intersect",2.60922934140153
"Porphyromonas asaccharolytica","Rhizophagus clarus",-0.170776473283221,0.00134081714920065,0.0081575640339488,0.852075531439132,2.60774903465108,0.00911397477584115,0.057009009009009,0.783763472069942,"-/0","Intersect",2.60774903465108
"Streptococcus thermophilus","Cordyceps sp. RAO-2017",0.125240767145075,0.0190835850385658,-0.0546588074167359,0.211175264313818,-2.60761981583836,0.00911741558550322,0.057009009009009,0.783763472069942,"+/0","Intersect",2.60761981583836
"Parvimonas micra","Phytopythium vexans",0.248371866936922,2.5523590079235e-06,0.0743091125081642,0.0889562158171016,-2.58762971714546,0.00966388016585111,0.0575495495495496,0.783763472069942,"+/0","Intersect",2.58762971714546
"Aspergillus rambellii","Trichoderma atroviride",0.117469674612228,0.0279913339336804,-0.0609255890187353,0.163333194728762,-2.58452730699997,0.00975125824563147,0.0577297297297297,0.783763472069942,"+/0","Eukaryota",2.58452730699997
"Anaerostipes hadrus","Pichia kudriavzevii",0.072804864993205,0.174151064184972,0.246501041141685,1.04578368187447e-08,2.58069387717679,0.00986019729878404,0.0578018018018018,0.783763472069942,"0/+","Intersect",2.58069387717679
"Erysiphe pulchra","Lipomyces starkeyi",-0.0952568031520291,0.0751143379742465,0.082439813493837,0.0590735995102905,2.57237356536205,0.0101003840891689,0.0579459459459459,0.783763472069942,"0/0","Eukaryota",2.57237356536205
"Adlercreutzia equolifaciens","Ruminococcus bicirculans",0.263110601855648,5.94528304365127e-07,0.0923933988107164,0.0343038692061484,-2.55239128845624,0.0106986291057629,0.0586666666666667,0.783763472069942,"+/+","Bacteria",2.55239128845624
"Romboutsia ilealis","Ruminococcus bicirculans",-0.0224120272899692,0.676061767650264,0.152820695538492,0.000441617997890997,2.54738608108045,0.0108533282711812,0.058954954954955,0.783763472069942,"0/+","Bacteria",2.54738608108045
"Fusobacterium nucleatum","Blautia sp. SC05B48",0.0177026905925985,0.74137871436681,0.190891032590462,1.06273539559609e-05,2.53459593760316,0.0112577095925961,0.0593513513513514,0.783763472069942,"0/+","Bacteria",2.53459593760316
"Longibaculum sp. KGMB06250","Blautia sp. SC05B48",0.541509990458721,0,0.406016475769398,0,-2.5331567223514,0.0113040399663838,0.0593513513513514,0.783763472069942,"+/+","Bacteria",2.5331567223514
"Baudoinia panamericana","Hyaloscypha variabilis",0.0496248662174516,0.354630240085046,0.220635088902516,3.28361315693471e-07,2.52161292997941,0.0116818171825159,0.06,0.783763472069942,"0/+","Eukaryota",2.52161292997941
"Moniliophthora perniciosa","Choanephora cucurbitarum",-0.0212706115949641,0.691693405850808,0.15093710965218,0.0005203417648183,2.50306283091712,0.0123123684094382,0.0607567567567568,0.783763472069942,"0/+","Eukaryota",2.50306283091712
"Streptococcus salivarius","Streptococcus thermophilus",0.138012321736543,0.00973452243046147,0.302473729703893,1.43574041544525e-12,2.50260670185382,0.0123282457593871,0.0607927927927928,0.783763472069942,"+/+","Bacteria",2.50260670185382
"Streptococcus sp. I-G2","Naumovozyma dairenensis",0.16910823102642,0.00149678053265889,-0.00211082071896309,0.961517200536972,-2.49564556801227,0.0125728156618537,0.060972972972973,0.783763472069942,"+/0","Intersect",2.49564556801227
"Streptococcus anginosus","Bifidobacterium bifidum",0.174677145050482,0.00103262535949522,0.00388201583695138,0.929291341824008,-2.49197307494255,0.0127035667120926,0.0612252252252252,0.783763472069942,"+/0","Bacteria",2.49197307494255
"Phytophthora capsici","Aspergillus ochraceoroseus",0.135403580689566,0.0112192205877935,-0.0361638579679877,0.408286075015811,-2.48930204893313,0.0127994172817236,0.0612612612612613,0.783763472069942,"+/0","Eukaryota",2.48930204893313
"Romboutsia ilealis","Streptococcus sp. A12",0.100831650274327,0.0595048785216152,0.266884819383731,5.17919485076845e-10,2.48802158576384,0.0128455936114888,0.0613693693693694,0.783763472069942,"0/+","Bacteria",2.48802158576384
"Pseudocercospora musae","Coniochaeta ligniaria",0.226876602869027,1.82494432181546e-05,0.0588630058060586,0.178085246747651,-2.48270452881081,0.0130389190941967,0.0617657657657658,0.783763472069942,"+/0","Eukaryota",2.48270452881081
"Lactococcus garvieae","Lipomyces starkeyi",0.136052798668559,0.0108321365679136,-0.0348547940317023,0.425472949145201,-2.47992761365817,0.0131409057026344,0.0619459459459459,0.783763472069942,"+/0","Intersect",2.47992761365817
"Pseudobutyrivibrio xylanivorans","Clostridium beijerinckii",0.248222167759632,2.58922687579322e-06,0.401078568870045,0,2.47481126481523,0.0133306601641327,0.0621621621621622,0.783763472069942,"+/+","Bacteria",2.47481126481523
"Thielaviopsis punctulata","Edhazardia aedis",-0.118606797512204,0.0264983113793567,0.0518425943253965,0.235689740935073,2.46962210942894,0.0135255847867011,0.0623423423423423,0.783763472069942,"-/0","Eukaryota",2.46962210942894
"Rhizophagus clarus","Thielaviopsis punctulata",-0.0954828136502148,0.0744224176739268,0.0749672745086664,0.0861552370930294,2.46710926974205,0.0136208785285402,0.0623423423423423,0.783763472069942,"0/0","Eukaryota",2.46710926974205
"Fusobacterium nucleatum","Pneumocystis murina",0.249458572302103,2.29937514140133e-06,0.0843294319907743,0.0534749778413657,-2.4587703191327,0.0139413777257354,0.0627027027027027,0.783763472069942,"+/0","Intersect",2.4587703191327
"Romboutsia ilealis","Schizosaccharomyces pombe",-0.0288397590597309,0.590767442121522,0.139695593983887,0.00133222100959074,2.4466093078496,0.0144207062468801,0.0631351351351351,0.783763472069942,"0/+","Intersect",2.4466093078496
"Lactococcus garvieae","Coniochaeta ligniaria",0.157508799580912,0.00313031306992761,-0.0102684344732921,0.814422356433774,-2.44136886609292,0.0146317011732806,0.0636036036036036,0.783763472069942,"+/0","Intersect",2.44136886609292
"Prevotella intermedia","Lipomyces starkeyi",0.269551784327226,3.05719086490797e-07,0.107327700252853,0.0138768477013365,-2.43469677623668,0.0149042735580072,0.0638918918918919,0.783763472069942,"+/+","Intersect",2.43469677623668
"Streptococcus equinus","Streptococcus milleri",0.412874397264464,8.88178419700125e-16,0.542320291479331,0,2.43076567175879,0.0150669554828528,0.064036036036036,0.783763472069942,"+/+","Bacteria",2.43076567175879
"Aspergillus rambellii","Choanephora cucurbitarum",-0.0552267344468693,0.302874828579963,0.112041535526215,0.0101942753069779,2.42255736265155,0.0154116923899299,0.0643603603603604,0.783763472069942,"0/+","Eukaryota",2.42255736265155
"Sphaerulina musiva","Phytopythium vexans",0.263537255612291,5.69211095591271e-07,0.102508146488614,0.0188062201548354,-2.41157756248067,0.0158836730104666,0.064972972972973,0.783763472069942,"+/+","Eukaryota",2.41157756248067
"Parvimonas micra","Aspergillus rambellii",0.173980149065402,0.00108239190992299,0.00915329194394244,0.834266548722475,-2.40548771362357,0.0161508950373154,0.0652972972972973,0.783763472069942,"+/0","Intersect",2.40548771362357
"Moniliophthora perniciosa","Phytopythium vexans",0.215410442853747,4.837420535031e-05,0.0522040431688904,0.232435665778666,-2.40508425399379,0.0161687375645891,0.0653333333333333,0.783763472069942,"+/0","Eukaryota",2.40508425399379
"Bifidobacterium catenulatum","Naumovozyma dairenensis",0.140803312409593,0.00834163598490623,-0.0241128549457435,0.581456713615299,-2.39463042943857,0.0166371250270606,0.0659099099099099,0.783763472069942,"+/0","Intersect",2.39463042943857
"Blautia sp. SC05B48","Thielaviopsis punctulata",-0.0708707280294108,0.185904996230088,0.0943572513434585,0.0306437923226857,2.39125141503948,0.0167910502801701,0.0660540540540541,0.783763472069942,"0/+","Intersect",2.39125141503948
"Fusobacterium nucleatum","Streptococcus equinus",0.228541658042363,1.57732350811735e-05,0.0669681587685249,0.125399936219808,-2.390574963688,0.0168220146236046,0.0661261261261261,0.783763472069942,"+/0","Bacteria",2.390574963688
"Brachyspira pilosicoli","Edhazardia aedis",0.158506754070708,0.00294326139764278,-0.00544464564690892,0.90095418029565,-2.38649811646177,0.0170096945014703,0.0663063063063063,0.783763472069942,"+/0","Intersect",2.38649811646177
"Streptococcus salivarius","Escherichia coli",0.136908846765221,0.0103398241651429,-0.0274156573785072,0.530795483634964,-2.38501455696608,0.0170784455489442,0.0663423423423423,0.783763472069942,"+/0","Bacteria",2.38501455696608
"Fusobacterium nucleatum","Dialister pneumosintes",0.315590893640928,1.5599606051353e-09,0.455491291612537,0,2.38022443037693,0.0173020966852805,0.0665945945945946,0.783763472069942,"+/+","Bacteria",2.38022443037693
"Sphaerulina musiva","Trichoderma atroviride",0.172246610882404,0.00121590002061622,0.0091185091233517,0.83488728200355,-2.38018886217789,0.0173037669276736,0.0665945945945946,0.783763472069942,"+/0","Eukaryota",2.38018886217789
